Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost,Quantity,Discount,Sales,Profit
8120,CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0,10.4,3.64
8121,CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0.2,5.28,1.48
8122,CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,11,0.2,48.4,18.39
8123,CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0.2,4.32,1.12
8124,CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0.4,11.04,3.42
8125,US-2017-150070,9/7/2017,9/12/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.58
8126,CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,3,0.8,2.28,0.5
8127,CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.2,14.24,5.84
8128,CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,3,0.2,9.12,3.1
8129,CA-2017-157350,8/26/2017,9/1/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,5,0.6,7.6,1.98
8130,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0,6.4,1.98
8131,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0,10.4,3.43
8132,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,4,0,8.8,2.64
8133,CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0,9.6,2.98
8134,CA-2015-131352,10/8/2015,10/13/2015,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0.6,4.2,0.84
8135,CA-2015-121776,2/16/2015,2/21/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0,6.6,2.11
8136,CA-2015-121776,2/16/2015,2/21/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,7,0,11.2,3.14
8137,CA-2016-118073,8/12/2016,8/16/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,7,0.45,10.01,2
8138,CA-2014-103219,11/9/2014,11/13/2014,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,9,0,30.6,9.79
8139,CA-2016-102561,7/18/2016,7/22/2016,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,8,0.2,33.28,9.98
8140,CA-2016-102561,7/18/2016,7/22/2016,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,10,0.2,23.2,5.57
8141,CA-2016-102561,7/18/2016,7/22/2016,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.2,16.64,4.99
8142,CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0,14.4,5.33
8143,CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0,8.4,2.86
8144,CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.32
8145,CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0.2,14.72,5.15
8146,US-2014-112949,6/20/2014,6/27/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,6,0,21,7.14
8147,US-2014-112949,6/20/2014,6/27/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.68
8148,US-2017-146822,6/9/2017,6/14/2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,4,0,11.2,3.81
8149,US-2016-131058,12/27/2016,12/31/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,7,0,18.2,5.46
8150,CA-2014-167997,1/26/2014,1/29/2014,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,2,0,3.6,1.01
8151,CA-2014-167997,1/26/2014,1/29/2014,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0,6.4,1.98
8152,CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0,10.4,3.64
8153,CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0,5.4,1.62
8154,CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,4,0,16.8,6.05
8155,US-2017-143770,3/20/2017,3/24/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.68
8156,US-2017-143770,3/20/2017,3/24/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0,5.2,1.61
8157,CA-2016-131296,10/4/2016,10/9/2016,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.3,12.46,4.86
8158,CA-2016-103464,11/18/2016,11/22/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,5,0,24,9.6
8159,CA-2017-136238,12/26/2017,1/1/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762,Central,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,3,0.2,3.6,0.79
8160,CA-2016-120803,3/9/2016,3/13/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,5,0,16,5.12
8161,CA-2016-134138,2/16/2016,2/20/2016,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,2,0,3,0.84
8162,CA-2015-120915,9/28/2015,10/3/2015,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,6,0,20.4,6.73
8163,CA-2015-120915,9/28/2015,10/3/2015,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,2,0,6.4,2.24
8164,CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,6,0,31.2,10.92
8165,CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,7,0.2,19.04,5.52
8166,CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,3,0.2,3.6,0.86
8167,CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,3,0.15,12.24,4.53
8168,CA-2016-144148,7/31/2016,8/5/2016,Standard Class,AH-10690,Anna H盲berlin,Corporate,United States,San Francisco,California,94122,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,7,0.2,26.88,8.33
8169,CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,7,0,11.2,3.02
8170,CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0.2,5.6,1.62
8171,CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,3,0,12.6,4.41
8172,CA-2016-146150,2/14/2016,2/19/2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,7,0,19.6,6.66
8173,CA-2014-114125,7/9/2014,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,1,0,3.4,1.09
8174,CA-2014-114125,7/9/2014,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,6,0.2,42.72,17.09
8175,CA-2014-114125,7/9/2014,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,4,0,19.2,6.91
8176,CA-2016-114944,1/30/2016,2/4/2016,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,4,0.2,10.24,2.76
8177,CA-2016-135965,9/22/2016,9/25/2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,6,0,19.2,6.14
8178,CA-2017-149699,12/22/2017,12/24/2017,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,5,0,16,5.28
8179,CA-2016-166429,9/2/2016,9/8/2016,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.24
8180,CA-2015-112767,8/2/2015,8/6/2015,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,4,0.5,6.4,1.6
8181,CA-2015-119879,11/21/2015,11/25/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,8,0.4,16.32,4.08
8182,CA-2015-119879,11/21/2015,11/25/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,5,0.4,5.4,1.19
8183,CA-2017-155642,5/18/2017,5/22/2017,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0.6,5.76,1.32
8184,CA-2017-155642,5/18/2017,5/22/2017,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,1,0.6,1.92,0.5
8185,US-2017-101721,7/23/2017,7/27/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,3,0.2,9.12,2.92
8186,CA-2015-136728,9/13/2015,9/17/2015,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,1,0.2,2.56,0.79
8187,CA-2015-136728,9/13/2015,9/17/2015,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,4,0.3,5.04,1.21
8188,CA-2016-127194,12/10/2016,12/16/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,9,0,26.1,7.05
8189,CA-2015-140375,10/2/2015,10/5/2015,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0,7.8,2.42
8190,CA-2015-140375,10/2/2015,10/5/2015,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,1,0,5.2,1.82
8191,US-2017-155866,11/17/2017,11/21/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,6,0,10.8,3.24
8192,US-2017-155866,11/17/2017,11/21/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,4,0,19.2,7.1
8193,CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,7,0.7,10.92,2.29
8194,CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.2,8.16,2.37
8195,CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.2,7.36,2.58
8196,CA-2015-136700,12/6/2015,12/11/2015,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0,5.6,1.79
8197,CA-2017-102736,9/5/2017,9/9/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,4,0.2,17.6,6.69
8198,CA-2017-102736,9/5/2017,9/9/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0.2,20.8,6.45
8199,CA-2017-102736,9/5/2017,9/9/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.2,8.16,2.37
8200,CA-2017-125269,4/24/2017,4/30/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,5,0.8,5.5,1.43
8201,CA-2017-125269,4/24/2017,4/30/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,1,0.2,3.04,1.03
8202,CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0,26,8.58
8203,CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0,5.2,1.51
8204,CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0,9.6,2.98
8205,CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0,18.4,6.81
8206,CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.1,9.36,2.9
8207,CA-2015-122266,4/26/2015,4/30/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,1,0.45,4.9,1.76
8208,CA-2015-122266,4/26/2015,4/30/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,1,0.2,2.08,0.56
8209,CA-2015-141565,9/20/2015,9/24/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,6,0.7,8.28,2.07
8210,CA-2015-141565,9/20/2015,9/24/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,4,0.2,8.96,2.69
8211,CA-2017-128769,9/7/2017,9/12/2017,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,2,0.2,7.68,2.61
8212,CA-2016-116337,11/7/2016,11/12/2016,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,5,0.6,9.6,2.4
8213,CA-2016-116337,11/7/2016,11/12/2016,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.2,21.36,8.76
8214,CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,4,0.7,1.8,0.22
8215,CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,1,0.2,4.16,1.21
8216,CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,1,0.7,1.44,0.35
8217,CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0.7,1.68,0.3
8218,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0.2,7.68,2.23
8219,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.6,6.24,1.44
8220,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.2,8.32,2.58
8221,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0.8,2.88,0.6
8222,CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.32
8223,CA-2014-152905,2/18/2014,2/24/2014,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,2,0.2,7.36,2.58
8224,CA-2016-104633,6/12/2016,6/16/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,6,0,21,6.72
8225,CA-2016-104633,6/12/2016,6/16/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0,6.8,2.11
8226,CA-2017-104136,11/1/2017,11/4/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,10,0,38,14.44
8227,CA-2017-104136,11/1/2017,11/4/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,1,0,1.8,0.54
8228,CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0,17.8,7.83
8229,CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.62
8230,CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,3,0,4.8,1.3
8231,CA-2016-162355,6/30/2016,7/2/2016,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0,26.7,12.02
8232,CA-2016-162355,6/30/2016,7/2/2016,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,7,0,24.5,8.33
8233,CA-2014-158225,9/22/2014,9/28/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0,26,9.1
8234,CA-2014-158225,9/22/2014,9/28/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0,5.6,1.9
